200,3,0.0023573719872710813,0.010343185515507954,0.1,False,8,True,True,30,1478.1974449157715,0.7759999930858612,0.006000012159347534
200,2,0.016907426136365682,0.00011433623007423816,0.1,False,8,True,True,30,681.6276113986969,0.7664999961853027,0.0065000057220458984
