200,5,0.0007923171262184109,0.0019901412721764493,0.1,False,True,44.85410523414612,0.6180000305175781,0.001999974250793457
200,4,0.000243621416592437,0.0035438718444286807,0.4,False,True,37.29517841339111,0.6365000307559967,0.01449999213218689
200,5,0.0004659184406576464,0.0025613803222621274,0.5,False,True,45.26553201675415,0.5635000169277191,0.0104999840259552
200,2,0.0013180217969212828,0.003890517261224945,0.4,False,True,20.87082839012146,0.648000031709671,0.02400001883506775
200,4,0.0003825586454718206,0.0013908568166848604,0.4,False,True,37.25110101699829,0.6225000321865082,0.0004999935626983643
200,5,0.0006234336284703316,0.02464968508637471,0.5,False,True,45.20503306388855,0.4870000332593918,0.023000016808509827
200,5,0.004517156020004009,0.08062197085361315,0.1,False,True,44.749022245407104,0.6660000383853912,0.0029999911785125732
200,5,0.0024716962972387356,0.010694905692691426,0.4,False,True,45.079386711120605,0.6895000338554382,0.007499992847442627
200,3,0.0019994986920290063,0.016500992288005376,0.2,False,True,28.599008560180664,0.6675000190734863,0.002499997615814209
200,4,0.017597153781836405,0.010435475318362955,0.5,False,True,36.642338514328,0.6355000138282776,0.002499997615814209
200,5,0.0005408127887710324,0.2366910370978392,0.30000000000000004,False,True,44.95079517364502,0.5400000214576721,0.018000006675720215
200,5,0.0034129365250315812,0.3686700067698292,0.2,False,True,44.67778730392456,0.6205000281333923,0.052500009536743164
200,2,0.005307020873747569,0.045022290018062315,0.30000000000000004,False,True,20.406394958496094,0.6815000474452972,0.003500014543533325
200,3,0.004861806322328161,0.029726556050688264,0.4,False,True,28.598838806152344,0.6835000514984131,0.0065000057220458984
200,5,0.0034876072230876987,0.47497373246791896,0.1,False,True,44.77099800109863,0.6745000183582306,0.027500003576278687
200,5,0.0012814332182606752,0.11471160289185367,0.30000000000000004,False,True,44.861016511917114,0.6855000257492065,0.010500013828277588
200,4,0.005934155162949387,0.017706719507577774,0.5,False,True,36.81290674209595,0.6865000426769257,0.003500014543533325
200,3,0.0019393562032878455,0.07777382082555782,0.2,False,True,28.62612819671631,0.6725000143051147,0.0015000104904174805
200,2,0.0007968677001663706,0.07382083073379284,0.2,False,True,20.565694332122803,0.6740000247955322,0.004999995231628418
200,5,0.006231306892851481,0.09242773582376408,0.5,False,True,44.81281566619873,0.6700000464916229,0.0169999897480011
200,4,0.004385774041151308,0.011841728637055562,0.5,False,True,36.83607625961304,0.6865000426769257,0.0014999806880950928
200,5,0.0017663664583867568,0.06340236500141722,0.1,False,True,44.71747612953186,0.6610000431537628,0.025000005960464478
200,4,0.01613856929072923,0.019717727562325024,0.1,False,True,36.67182421684265,0.6905000507831573,0.0004999935626983643
200,4,0.0006433315201137836,0.4407916971132359,0.30000000000000004,False,True,36.90606617927551,0.6720000207424164,0.025000005960464478
200,2,0.0039386905704057035,0.16113509567826764,0.5,False,True,20.474988222122192,0.7065000534057617,0.007499992847442627
200,3,0.012623732442129299,0.14055088204333244,0.4,False,True,28.566935062408447,0.6730000376701355,0.0009999871253967285
200,5,0.006231520034714603,0.2531014106943096,0.1,False,True,44.807230949401855,0.6890000402927399,0.01299998164176941
200,4,0.015287108005383993,0.0428320519829099,0.2,False,True,36.64329147338867,0.6915000379085541,0.006499975919723511
