lr,reg,dropout,init_k,ndim,nlayer,time,accuracy_mean,accuracy_std
0.001738336201526522,2.7554907798187038e-06,0.25,32,128,1,14.66820216178894,0.20733334124088287,0.01653951145292228
3.747449354248264e-05,0.3547847892293615,0.35000000000000003,8,256,5,76.81309056282043,0.16133334239323935,0.018553227208903598
0.00018777447791624175,9.89780216776457e-08,0.05,8,128,1,24.296003818511963,0.19100000460942587,0.016391057081803606
2.927862796011643e-06,8.47752821151655e-07,0.15000000000000002,8,128,4,95.38329029083252,0.1450000082453092,0.03595367678512164
4.223486102312344e-06,0.007021645015830888,0.15000000000000002,4,256,4,73.94859886169434,0.18700000643730164,0.005887840699032769
0.7355836696717366,1.119486276220097e-08,0.25,32,256,4,73.34454369544983,0.20533334215482077,0.019014613700450444
5.641122510568428e-07,1.2639941206909796e-07,0.1,8,128,1,18.2623770236969,0.15533334016799927,0.031116271281510163
0.008364950772515098,1.0390554945611029e-05,0.1,8,256,4,92.36684083938599,0.31833334763844806,0.012036976940517571
0.023520690811141932,3.2227927671862807e-07,0.30000000000000004,16,128,5,104.5312032699585,0.22166667878627777,0.016438440035720453
8.5120346945662e-05,5.858869434429266e-05,0.30000000000000004,4,128,1,20.959904432296753,0.14566667874654135,0.016977110992994728
0.20419382952184195,3.174651385485654e-06,0.4,8,128,1,35.551941871643066,0.3036666810512543,0.01465907957972847
4.0693820934233e-05,0.8674075437372881,0.25,8,128,4,59.65215039253235,0.1496666744351387,0.019430788909231545
0.0011423362050036097,0.5484498751510143,0.2,4,256,3,114.85056376457214,0.21333334346612295,0.05459141600729932
9.015866790378743e-05,5.805074719471688e-08,0.2,16,256,6,75.69896626472473,0.1836666762828827,0.008178560916366687
2.249794468799737e-06,0.004190196034382469,0.1,8,256,3,50.61660552024841,0.16233333945274353,0.0038586132552222707
0.0003162566268619575,0.00012184693614661632,0.15000000000000002,16,128,6,104.3810887336731,0.1740000049273173,0.012832251881987297
4.62470802185825e-05,0.04812420421936536,0.25,4,128,6,64.6603136062622,0.1563333421945572,0.02428076517730361
0.0062655518762998515,8.858854548047371e-05,0.5,16,64,6,74.26646876335144,0.1683333416779836,0.011145506795219293
0.0003038342137661172,1.9240877602578223e-05,0.25,8,128,2,29.920453310012817,0.1620000054438909,0.008831760204935991
0.0006794777094805113,0.008380740648227539,0.15000000000000002,16,256,2,124.43661546707153,0.27900001406669617,0.07643734517657588
8.425400558768075e-06,1.1181885555133864e-07,0.25,32,64,6,76.27920269966125,0.17133334279060364,0.002054803191503663
0.005681095761171513,1.7219348450621217e-06,0.45,16,256,3,51.859227895736694,0.1816666771968206,0.009428088448967703
0.07657139983400155,2.2222281627526812e-05,0.4,16,256,2,57.7059543132782,0.287333349386851,0.015107025957995903
5.335402565603582e-05,0.4440269995901357,0.4,16,64,6,73.08943271636963,0.1296666736404101,0.02982542057098786
0.042400915361668776,0.0550872360243701,0.5,4,128,2,37.40235710144043,0.20700000723203024,0.010801237992281379
4.3285894895755086e-07,1.3994743453946495e-07,0.15000000000000002,4,256,1,15.671682596206665,0.17533334096272787,0.012498888868114608
0.0014603587685971362,2.700772656780602e-05,0.15000000000000002,8,64,5,84.40059661865234,0.17733334004878998,0.01532608572999964
0.0015573064174338519,0.004413683125535407,0.1,4,256,1,61.69940686225891,0.3786666889985402,0.00664997167701223
2.0645266343979612e-06,6.121603341273827e-05,0.25,4,128,3,47.79758548736572,0.13500000288089117,0.025703435812078724
0.00036019542770822756,4.674278913900595e-08,0.25,4,64,6,100.82102394104004,0.16666667660077414,0.00873053964789694
1.147447758825429e-07,0.205306821654961,0.30000000000000004,8,128,1,14.408994674682617,0.19500000774860382,0.029698489301484967
7.418391069896397e-06,0.4656611796770778,0.35000000000000003,16,128,1,19.53476619720459,0.19066667556762695,0.0012472163464911361
4.821662226608996e-07,3.8912711583125414e-05,0.15000000000000002,8,256,5,51.36875295639038,0.16033334036668143,0.02852289690029977
3.081903177934535e-05,1.3317416914961184e-05,0.5,8,64,1,12.093329906463623,0.15466667215029398,0.013097917755841147
0.0005905169972710795,0.10039651117330645,0.4,16,64,6,76.10713624954224,0.16666667660077414,0.005557776978410525
1.2053218677806687e-05,1.7487695652864873e-07,0.25,32,256,1,16.262357711791992,0.19066667556762695,0.010274025626647266
0.012427936012181255,0.000849266939400779,0.5,32,128,1,25.031434535980225,0.24033334851264954,0.02811089100665682
0.02198387597339198,2.883718462950288e-08,0.4,16,64,3,45.53215503692627,0.17600000898043314,0.01626858400271716
1.1124225276103848e-05,2.5263210039947952e-06,0.2,32,128,6,71.80025672912598,0.15000000596046448,0.018384777095430085
1.3539642750566648e-06,0.001692651040892173,0.25,8,64,4,73.98422718048096,0.1673333396514257,0.010338703928715236
0.00038224951701349086,0.004272658509958495,0.25,16,64,4,37.818938970565796,0.18000000715255737,0.022464784143977436
9.714945904716798e-06,7.818580713329402e-06,0.15000000000000002,32,64,1,18.01853084564209,0.17666667699813843,0.02583709977390655
0.44214349168711703,0.3564791723605758,0.15000000000000002,4,64,5,61.58196759223938,0.20000000794728598,0.00927362336313028
2.612842633487653e-06,0.00010836891243169682,0.4,16,64,3,52.92293310165405,0.15800000230471292,0.019304576326444046
8.149988672329418e-07,0.00046242680266634213,0.2,4,64,3,45.564555644989014,0.14733334134022394,0.029397658454088146
9.860189032189453e-06,0.011794243291007665,0.4,4,128,4,77.43928694725037,0.16900000472863516,0.006164413603313297
0.23917170682112163,0.2659403237300206,0.30000000000000004,8,64,5,88.69204688072205,0.19700001180171967,0.007348471953700899
8.926785109414117e-07,3.515194259829752e-06,0.25,8,128,4,58.81362199783325,0.18266667425632477,0.01673984293250833
6.312577259161804e-05,0.011645135247958852,0.5,32,128,2,34.712897539138794,0.16033334036668143,0.010077479495750743
8.430372158309777e-05,1.5960773704964727e-05,0.35000000000000003,4,128,4,51.749714612960815,0.15433334310849509,0.026549748332636684
9.108284857897329e-07,2.0322863354119364e-08,0.4,8,128,1,18.832531690597534,0.19066667556762695,0.0028674417926377953
0.6100667762516189,0.09594689138961793,0.2,4,256,4,71.08886098861694,0.18433333933353424,0.006128257140605269
0.0004788534118771501,0.00023022068060728107,0.25,4,128,2,74.40820813179016,0.20200000703334808,0.017204649023585487
0.004503364063108056,0.0005745301239293884,0.25,8,128,3,70.23698282241821,0.22166667878627777,0.04184363100191582
1.8439507767881084e-05,5.7446106126122456e-08,0.1,4,256,1,15.976470947265625,0.17500000695387521,0.007257181370796075
0.008421112859541951,0.07763576783084866,0.05,32,64,6,74.14262318611145,0.1790000100930532,0.004082485094654631
2.476681340733796e-05,0.00011165387214092416,0.4,16,256,5,82.86106014251709,0.1586666703224182,0.0038586132552222707
0.286380026179244,8.055595370613973e-06,0.25,32,128,2,34.815125942230225,0.20200000703334808,0.014514357950559812
0.005050267366201941,0.10405336026988686,0.1,32,64,2,47.710304260253906,0.19566668073336282,0.014636333873964484
0.006320721055823665,2.9969295801129155e-08,0.2,16,64,3,51.29677200317383,0.1983333428700765,0.006182417896401906
4.139319026182132e-07,1.874079983598124e-05,0.35000000000000003,16,64,3,36.783679485321045,0.1536666750907898,0.03400326977501216
0.00012223006969296424,1.4570259189551084e-05,0.15000000000000002,8,64,1,18.032699584960938,0.15433333814144135,0.019154345513311705
0.00043243395009325876,0.020545509360258642,0.25,4,64,5,63.561394929885864,0.16166667640209198,0.010143418800891216
0.3312602024992314,1.1975016748013515e-05,0.1,16,64,4,70.82803893089294,0.20666667819023132,0.022484565462483112
0.539912260498723,1.3609402081452048e-08,0.15000000000000002,16,256,3,39.97093915939331,0.2336666782697042,0.006018490671056616
0.08041249236835318,1.3744192609995236e-06,0.35000000000000003,16,128,1,29.968016386032104,0.2916666766007741,0.018803074686081424
1.4830028896447825e-05,2.441179508442414e-08,0.30000000000000004,16,64,1,13.781084060668945,0.17233334481716156,0.016438440035720453
0.005611483495812777,0.006718929953156504,0.05,16,128,3,98.35753893852234,0.3033333420753479,0.031647360230159835
0.12026036391017694,7.422422777648293e-07,0.05,8,256,1,26.542147397994995,0.4630000094572703,0.03475629051593508
1.63008386705635e-06,7.273535666547786e-07,0.35000000000000003,16,128,6,105.91473650932312,0.18033334116141,0.022425185845440357
1.1250110418413497e-06,0.031143158491054437,0.05,16,64,3,37.67230153083801,0.11400000751018524,0.026620795861991783
0.0011025022125033784,0.04742738878057472,0.4,8,128,6,108.29421377182007,0.16766667366027832,0.010624921444372664
6.603409039531024e-07,6.131330534292193e-08,0.25,32,64,1,13.923899412155151,0.1556666741768519,0.015542058558802998
1.1606337432730391e-07,0.00018951696839495256,0.45,32,256,3,35.46710824966431,0.16766667366027832,0.004642798725630453
0.017500745523319632,0.3363546725249105,0.45,4,256,5,59.23672413825989,0.20000000794728598,0.014514364794889783
0.00017081016965296596,3.0499272839207076e-05,0.25,16,256,4,97.59008574485779,0.14900000393390656,0.025019989705110483
0.018501985481249716,0.00010890889238803655,0.45,32,64,6,89.0609176158905,0.17333334187666574,0.012283684480341854
6.524210689181912e-07,0.0018082769292718486,0.5,8,128,5,77.18961024284363,0.15233334402243295,0.011145503972734328
0.6218750826962236,2.156015980456983e-08,0.30000000000000004,16,128,6,104.66826939582825,0.19266667465368906,0.005185446188366074
1.4386755500774662e-07,0.06478993341964483,0.05,32,64,5,72.674560546875,0.1776666740576426,0.017556263893846943
0.0010733091318660163,3.802362317763525e-05,0.4,8,256,4,102.39424586296082,0.17400000989437103,0.00927361640018519
0.43123578367576026,6.519586099966326e-07,0.05,32,256,3,82.84463667869568,0.2680000116427739,0.07023294810655059
0.24497538042320632,1.6358630005798525e-07,0.35000000000000003,32,128,3,67.10891461372375,0.2026666800181071,0.02017149080553674
5.591865588555225e-05,0.002040794762462146,0.30000000000000004,4,256,1,15.096051216125488,0.16166667143503824,0.010873001348572962
5.5797711966424606e-05,1.207862813641557e-08,0.35000000000000003,8,128,1,15.931376934051514,0.16433334350585938,0.022065557605387528
0.00012919680327147864,0.011945339069432657,0.30000000000000004,8,128,2,36.98438596725464,0.1503333399693171,0.02209575216851636
3.286205890558321e-06,0.00036405094617436297,0.4,32,128,2,37.28379678726196,0.15366667260726294,0.02182251806570373
0.05695331230337283,0.17476396337506375,0.05,8,64,3,48.92333245277405,0.27133334676424664,0.00492160554985985
0.27696185964539044,1.0273069453003172e-06,0.45,8,64,3,38.04265642166138,0.20200001200040182,0.013140265285606233
2.923291811096347e-05,3.426720249486205e-08,0.30000000000000004,16,256,5,73.77310156822205,0.1830000082651774,0.030822071239603906
1.4157004920484847e-07,5.315427399915554e-07,0.45,8,256,1,19.46134042739868,0.16766667862733206,0.0012472216564864537
0.0022807176539516583,7.902471589952021e-05,0.30000000000000004,4,64,1,55.830395460128784,0.2536666790644328,0.018909135588116407
9.008421054043237e-06,0.0004321129675424953,0.15000000000000002,16,64,1,16.727022886276245,0.13666667540868124,0.0381255269394612
1.1482169886205023e-05,6.133305736223029e-06,0.5,8,128,1,13.85374665260315,0.17000000675519308,0.0021602443794378912
3.699778695515726e-07,1.1724940044577293e-06,0.4,32,128,6,94.1304018497467,0.15900000433127084,0.022686266032728452
0.017755903159385453,2.3175727591374016e-05,0.05,4,256,5,115.01579642295837,0.38333335518836975,0.018408941756096392
0.0003796991442468919,5.8226616610483326e-08,0.30000000000000004,8,256,3,99.45988249778748,0.19233334064483643,0.020237482851631725
0.03656708231562217,3.8776689201920406e-08,0.1,8,64,5,135.36245584487915,0.24500000476837158,0.03082206479350391
1.897808592985778e-06,3.157457070314106e-07,0.45,32,256,1,15.093623876571655,0.17266667385896048,0.015326084541664998
0.0002982205763582817,0.0008180073818401602,0.25,8,128,4,82.71133708953857,0.1763333429892858,0.019362049768110307
2.7275469326881404e-07,0.03136671360664334,0.15000000000000002,4,256,4,69.77769756317139,0.1600000113248825,0.02299275522398531
0.1586335723332531,0.09902883455067432,0.5,8,64,3,52.51676106452942,0.20433334012826285,0.009392669238013587
8.741598031586218e-07,5.9371136108343236e-08,0.45,4,256,6,63.25653076171875,0.17466666797796884,0.009533567168462478
0.16633079711957066,0.0007728180815248781,0.5,8,64,1,21.595316886901855,0.22866667807102203,0.019396448999720973
0.04382396888907757,0.5587398089081552,0.2,32,128,6,66.84255027770996,0.2013333390156428,0.0210132238592809
6.174366900925599e-05,0.02258757147836418,0.30000000000000004,8,128,5,73.18948292732239,0.16300001243750253,0.02275961342855661
0.406157475961353,0.009014199049876555,0.2,32,256,5,67.07319951057434,0.20700000723203024,0.012355835042342637
0.38441767892868084,0.0012894915725990747,0.2,8,256,5,194.97337865829468,0.28400001923243207,0.021181747304468607
0.024260821008773373,0.006591121433273703,0.30000000000000004,16,256,4,129.0876989364624,0.255333349108696,0.016579779125853164
0.06447703026980886,0.0036901933027191428,0.4,32,128,1,33.98081588745117,0.2666666805744171,0.008806564511589888
0.0008093866630859804,7.473306224309122e-07,0.30000000000000004,8,64,3,78.61245560646057,0.17733334501584372,0.017782637205504916
0.8685977560724554,1.3219331579564977e-06,0.30000000000000004,8,256,1,27.36527442932129,0.32733334104220074,0.047918913701762766
0.06562166078536633,6.212004077190871e-07,0.2,4,128,4,89.81309652328491,0.2563333461682002,0.0217460087881364
0.00010009224519867993,0.00676890467358203,0.05,8,128,5,55.72548508644104,0.11500000456968944,0.04598550504729735
1.456883004502506e-05,1.1821409199719768e-06,0.35000000000000003,32,256,1,19.06570267677307,0.13833333800236383,0.022095753629695767
0.00016480691634307933,3.4423211546964744e-08,0.30000000000000004,16,64,2,41.56462860107422,0.1993333399295807,0.010338710814917787
0.004352821680626717,5.054446071807294e-08,0.25,16,256,2,86.83882880210876,0.33133334914843243,0.04446222118954866
1.05536503071358e-05,3.2161610030158617e-08,0.4,32,64,2,33.85567903518677,0.18233334024747214,0.01049868014784979
2.775424107935937e-07,0.0013311117013244476,0.25,32,128,1,19.53861713409424,0.18200000623861948,0.002449488623444957
0.0005123288344883282,0.11999492687611288,0.30000000000000004,8,128,5,79.0363998413086,0.1783333420753479,0.007586534608668374
0.0020687335931173882,0.029330417911623555,0.25,4,64,2,25.48559546470642,0.17500000695387521,0.0077888827186788495
0.0009471644132111256,0.13346922388118512,0.30000000000000004,4,64,1,32.78788137435913,0.17533334096272787,0.005436506156178977
1.2696315824188896e-05,9.362196357259025e-08,0.1,4,128,2,27.68961501121521,0.17500000695387521,0.0029439211931321816
0.0016558052918354117,0.20847995790046486,0.15000000000000002,4,256,4,156.84257626533508,0.27266667783260345,0.04861641210256876
0.10265609985217192,0.4442447258108142,0.15000000000000002,16,64,6,92.69125962257385,0.2000000129143397,0.018547235478425465
0.01094108594394976,7.018410698003754e-08,0.35000000000000003,4,64,2,60.31416344642639,0.21800000965595245,0.006377044175470827
1.0513274151955018e-07,0.647543295168578,0.35000000000000003,32,128,1,17.429538011550903,0.18333333730697632,0.008379868469870292
2.879500847136529e-07,0.2662098719111858,0.45,4,128,4,51.83022952079773,0.16900000969568887,0.0340294010196011
0.006560521621539301,6.394667376340354e-07,0.05,4,256,6,220.92525815963745,0.3630000253518422,0.003741659659458392
0.00025490391334791044,0.00010428980109590664,0.4,32,64,5,57.29875826835632,0.1740000049273173,0.010198041185834257
0.009597090870736288,0.00011189621989712084,0.45,8,256,6,63.82466459274292,0.19133334358533224,0.0020548023857387787
0.007844250593634082,9.392947035664912e-05,0.1,8,128,1,39.83035111427307,0.3593333562215169,0.005436496106047022
7.268184417781967e-05,4.4107184973569666e-07,0.45,16,64,4,52.5998592376709,0.17466666797796884,0.012684198775822544
0.001113096841696201,0.1491738740086355,0.35000000000000003,32,256,5,84.5160026550293,0.1736666758855184,0.006599664623717882
0.0002501524409235508,0.0007505761095271219,0.35000000000000003,4,256,1,45.462724685668945,0.18766667445500693,0.02049932016819399
1.334185639906335e-06,7.257443169555053e-08,0.35000000000000003,16,64,4,39.360846281051636,0.1566666712363561,0.006944224847078307
3.624039669948593e-05,0.0077853963015125285,0.4,4,64,3,40.19750165939331,0.16066667437553406,0.012229290351263904
2.4832582794786624e-07,0.43557157527898166,0.45,8,256,6,79.56963992118835,0.16900000969568887,0.009626353651696689
0.009606290219797418,8.919305079911026e-06,0.4,16,256,6,84.19731187820435,0.18166667222976685,0.008259677169173084
1.1670862451188952e-06,0.0010419669633790888,0.4,32,64,5,77.68923258781433,0.15200000504652658,0.022105811877300756
2.658279945707511e-07,2.308935495653181e-05,0.45,32,64,2,32.43186283111572,0.1730000078678131,0.01151810088816846
0.006044620206549022,2.879316769566879e-05,0.25,4,64,3,33.79316568374634,0.19633333881696066,0.023156473459300195
7.944560011746319e-05,1.2281972702619317e-05,0.45,32,128,3,46.29238986968994,0.1673333396514257,0.008259673360549174
0.36172089824920295,9.657744896713488e-05,0.35000000000000003,32,256,3,87.25922131538391,0.22366668283939362,0.03125522770367548
2.191406752841445e-05,3.2076173783585005e-05,0.25,32,64,1,14.084386348724365,0.15966667731602988,0.009877020991226903
4.181567890951771e-05,4.189221942991202e-08,0.45,4,64,2,24.48717951774597,0.15066667397816977,0.02358436960857479
0.06084986413517215,7.242216572519664e-08,0.4,4,256,6,79.16821050643921,0.20133334398269653,0.019601587852913376
0.40761549879295733,0.024819726855264478,0.1,16,128,4,55.32281184196472,0.23166667918364206,0.0020548023857387787
4.349166853241413e-05,0.00011221336302194142,0.5,16,256,1,15.253271341323853,0.17200001080830893,0.013735601041345347
0.9013853598662348,7.55792833423669e-05,0.05,4,128,3,60.01700973510742,0.27666668097178143,0.06706382180189509
0.07233747053564163,0.0002693643872162481,0.5,16,128,5,60.00680613517761,0.1893333444992701,0.011897712095961714
2.0037144073328775e-07,7.975094033469495e-06,0.1,32,256,5,50.02093529701233,0.14233333617448807,0.02053181840686237
1.3656583949082368e-07,6.838281085368338e-07,0.2,32,128,2,31.261285066604614,0.16266666849454245,0.03711543675327531
0.0004443712296765033,0.7540160917465085,0.5,8,64,2,26.474085092544556,0.16700001060962677,0.02333809990788695
9.501950464358877e-07,1.2033093398988249e-06,0.1,16,256,1,12.127011060714722,0.17333333690961203,0.0453455871567988
4.074495123508068e-05,0.015049623298401,0.25,8,128,6,139.24423789978027,0.15200000504652658,0.010424333056607057
2.635353292803109e-07,0.4296163817834913,0.05,16,256,2,29.306150674819946,0.1456666737794876,0.008956689997322857
0.032625326604432146,1.858995514983784e-07,0.45,16,64,5,50.52060508728027,0.18600000937779745,0.008640991313544883
0.036392433294094514,2.6597628909558557e-06,0.45,16,256,6,96.36175298690796,0.1913333386182785,0.0016996697968488972
0.0013890343389610614,1.60647538690617e-06,0.2,32,64,2,40.83737397193909,0.1816666771968206,0.02852290032510651
4.7213778216577975e-06,0.011160748098507624,0.05,32,128,6,82.30881977081299,0.14166667064030966,0.009741092142068976
0.34780498635914486,8.052376678919693e-08,0.30000000000000004,8,64,3,81.48333048820496,0.2090000112851461,0.015937379205782268
