4,300,0.001,0.7,0.5,540.5816431045532,0.38100001215934753,0.04100000858306885
4,300,0.001,0.3,0.5,824.8648526668549,0.6180000305175781,0.02336666091025677
4,300,0.001,0.15,0.5,876.2275266647339,0.6520000497500101,0.007483319318916784
1,200,0.001,0.15,0.5,169.3856177330017,0.6756666898727417,0.014055449037228435
2,200,0.001,0.15,0.5,314.91171407699585,0.6603333552678426,0.01111554025323151
3,200,0.001,0.15,0.5,453.8905475139618,0.6576666831970215,0.00694423390727616
4,200,0.001,0.15,0.5,590.5557165145874,0.6493333776791891,0.011264480563271688
4,300,0.001,0.15,0.5,624.8784201145172,0.6605000495910645,0.011500000953674316
